kind,.pred_AI,.pred_class,is_correct,detector,native,name,model,document_id,prompt
AI,0.000195551,Human,No,HFOpenAI,NA,Fake College Essays - GPT3 Prompt Engineered,GPT3,6,Elevate using literary
AI,0.001476118,Human,No,HFOpenAI,NA,"Fake CS224N - GPT3, PE",GPT4,560,Elevate using technical
Human,0,Human,Yes,ZeroGPT,Yes,US 8th grade essay,Human,913,NA
Human,0.69307816,AI,No,HFOpenAI,No,Real TOEFL,Human,377,NA
Human,0.25,Human,Yes,ZeroGPT,No,Real TOEFL,Human,460,NA
Human,0,Human,Yes,ZeroGPT,Yes,Real CS224N,Human,791,NA
Human,5.31E-07,Human,Yes,Sapling,No,Real TOEFL,Human,293,NA
AI,0.999809206,AI,Yes,Quil,NA,US 8th grade essay - GPT simplify,GPT4,250,Simplify like non-native
Human,0.000488391,Human,Yes,Crossplag,Yes,Real College Essays,Human,926,NA
Human,0.000192488,Human,Yes,HFOpenAI,Yes,Real College Essays,Human,902,NA
Human,0.000511165,Human,Yes,Sapling,No,Real TOEFL,Human,216,NA
AI,0.9999,AI,Yes,OriginalityAI,NA,US 8th grade essay - GPT simplify,GPT4,152,Simplify like non-native
AI,0.00426209,Human,No,Quil,NA,"Fake CS224N - GPT3, PE",GPT4,437,Elevate using technical
AI,0.999682555,AI,Yes,Sapling,NA,Fake CS224N - GPT3,GPT3,580,Plain
AI,0.055249915,Human,No,OriginalityAI,NA,Fake CS224N - GPT3,GPT3,512,Plain
AI,1.63E-06,Human,No,Sapling,NA,Fake TOEFL - GPT4 - PE,GPT4,401,Enhance like native
AI,0.000175808,Human,No,HFOpenAI,NA,Fake College Essays - GPT3 Prompt Engineered,GPT3,1,Elevate using literary
Human,0.509076655,AI,No,OriginalityAI,No,Real TOEFL,Human,377,NA
Human,1.47E-05,Human,Yes,GPTZero,Yes,Real CS224N,Human,811,NA
AI,0.000477076,Human,No,Quil,NA,Fake College Essays - GPT3 Prompt Engineered,GPT3,383,Elevate using literary
AI,0.000139117,Human,No,Sapling,NA,Fake College Essays - GPT3 Prompt Engineered,GPT3,3,Elevate using literary
AI,0,Human,No,ZeroGPT,NA,Fake TOEFL - GPT4 - PE,GPT4,341,Enhance like native
AI,0.99999728,AI,Yes,Sapling,NA,US 8th grade essay - GPT simplify,GPT4,137,Simplify like non-native
Human,0.006941826,Human,Yes,OriginalityAI,Yes,Real CS224N,Human,808,NA
Human,0.000475287,Human,Yes,Quil,Yes,Real College Essays,Human,391,NA
AI,0.69245106,AI,Yes,Quil,NA,Fake CS224N - GPT3,GPT3,452,Plain
AI,0.000100059,Human,No,GPTZero,NA,Fake TOEFL - GPT4 - PE,GPT4,401,Enhance like native
AI,0.931690475,AI,Yes,GPTZero,NA,Fake College Essays - GPT3,GPT3,730,Plain
Human,0.000179708,Human,Yes,Quil,Yes,Real College Essays,Human,904,NA
Human,0.00092341,Human,Yes,OriginalityAI,Yes,Real College Essays,Human,446,NA
Human,0.5,Human,Yes,ZeroGPT,No,Real TOEFL,Human,377,NA
Human,0.002433627,Human,Yes,OriginalityAI,Yes,Real CS224N,Human,806,NA
Human,0.653521362,AI,No,GPTZero,No,Real TOEFL,Human,280,NA
AI,1.47E-05,Human,No,GPTZero,NA,Fake CS224N - GPT3,GPT3,571,Plain
AI,0.99898082,AI,Yes,Quil,NA,Fake CS224N - GPT3,GPT3,628,Plain
AI,0.086660899,Human,No,OriginalityAI,NA,"Fake CS224N - GPT3, PE",GPT4,643,Elevate using technical
AI,0.343375325,Human,No,Crossplag,NA,Fake CS224N - GPT3,GPT3,452,Plain
AI,0.001854183,Human,No,Crossplag,NA,Fake CS224N - GPT3,GPT3,638,Plain
Human,0.028576223,Human,Yes,OriginalityAI,Yes,Real CS224N,Human,794,NA
Human,0,Human,Yes,ZeroGPT,Yes,US 8th grade essay,Human,192,NA
AI,4.19E-08,Human,No,GPTZero,NA,US 8th grade essay - GPT simplify,GPT4,166,Simplify like non-native
AI,2.12E-06,Human,No,GPTZero,NA,Fake CS224N - GPT3,GPT3,409,Plain
Human,0.875088871,AI,No,Quil,Yes,US 8th grade essay,Human,241,NA
Human,0.997450167,AI,No,Sapling,No,Real TOEFL,Human,278,NA
AI,7.42E-07,Human,No,Sapling,NA,Fake College Essays - GPT3 Prompt Engineered,GPT3,896,Elevate using literary
Human,0.000656477,Human,Yes,GPTZero,Yes,Real CS224N,Human,867,NA
Human,7.67E-06,Human,Yes,Sapling,Yes,Real College Essays,Human,224,NA
AI,0.000181148,Human,No,Crossplag,NA,"Fake CS224N - GPT3, PE",GPT4,57,Elevate using technical
Human,9.20E-30,Human,Yes,GPTZero,Yes,Real College Essays,Human,281,NA
AI,0.000340876,Human,No,Crossplag,NA,Fake TOEFL - GPT4 - PE,GPT4,316,Enhance like native
AI,0.125,Human,No,ZeroGPT,NA,Fake TOEFL - GPT4 - PE,GPT4,471,Enhance like native
AI,1.47E-05,Human,No,GPTZero,NA,"Fake CS224N - GPT3, PE",GPT4,698,Elevate using technical
AI,0.72394526,AI,Yes,OriginalityAI,NA,Fake TOEFL - GPT4 - PE,GPT4,321,Enhance like native
AI,0.692455173,AI,Yes,HFOpenAI,NA,Fake CS224N - GPT3,GPT3,452,Plain
AI,0.999760568,AI,Yes,Quil,NA,"Fake CS224N - GPT3, PE",GPT4,697,Elevate using technical
AI,0.000197553,Human,No,HFOpenAI,NA,Fake TOEFL - GPT4 - PE,GPT4,291,Enhance like native
AI,0.887165174,AI,Yes,GPTZero,NA,Fake CS224N - GPT3,GPT3,566,Plain
AI,0.016114226,Human,No,HFOpenAI,NA,US 8th grade essay - GPT simplify,GPT4,155,Simplify like non-native
AI,1.47E-05,Human,No,GPTZero,NA,Fake TOEFL - GPT4 - PE,GPT4,488,Enhance like native
AI,0.00018187,Human,No,Crossplag,NA,"Fake CS224N - GPT3, PE",GPT4,498,Elevate using technical
AI,0.000656477,Human,No,GPTZero,NA,"Fake CS224N - GPT3, PE",GPT4,480,Elevate using technical
Human,0.000185878,Human,Yes,Crossplag,Yes,Real College Essays,Human,269,NA
AI,0.000170905,Human,No,HFOpenAI,NA,Fake TOEFL - GPT4 - PE,GPT4,355,Enhance like native
AI,0.905789018,AI,Yes,Quil,NA,Fake College Essays - GPT3,GPT3,65,Plain
Human,0.00017121,Human,Yes,Crossplag,Yes,Real CS224N,Human,869,NA
AI,0.000191567,Human,No,HFOpenAI,NA,Fake TOEFL - GPT4 - PE,GPT4,912,Enhance like native
Human,0.248871029,Human,Yes,Sapling,Yes,US 8th grade essay,Human,886,NA
Human,0.999484777,AI,No,HFOpenAI,No,Real TOEFL,Human,349,NA
AI,0.002948999,Human,No,Quil,NA,Fake CS224N - GPT3,GPT3,40,Plain
AI,0.998599708,AI,Yes,Crossplag,NA,US 8th grade essay - GPT simplify,GPT4,90,Simplify like non-native
Human,0.99332279,AI,No,OriginalityAI,No,Real TOEFL,Human,342,NA
Human,0.000132628,Human,Yes,OriginalityAI,Yes,Real CS224N,Human,863,NA
AI,5.97E-07,Human,No,Sapling,NA,Fake TOEFL - GPT4 - PE,GPT4,397,Enhance like native
AI,0.060379419,Human,No,OriginalityAI,NA,Fake CS224N - GPT3,GPT3,524,Plain
AI,0.000100059,Human,No,GPTZero,NA,"Fake CS224N - GPT3, PE",GPT4,621,Elevate using technical
Human,0,Human,Yes,ZeroGPT,Yes,Real CS224N,Human,812,NA
AI,0,Human,No,ZeroGPT,NA,"Fake CS224N - GPT3, PE",GPT4,582,Elevate using technical
AI,0.016414046,Human,No,Quil,NA,Fake TOEFL - GPT4 - PE,GPT4,208,Enhance like native
AI,0.714545228,AI,Yes,GPTZero,NA,Fake CS224N - GPT3,GPT3,442,Plain
Human,0.000194199,Human,Yes,Crossplag,No,Real TOEFL,Human,333,NA
AI,0.9976,AI,Yes,OriginalityAI,NA,US 8th grade essay - GPT simplify,GPT4,360,Simplify like non-native
Human,0,Human,Yes,ZeroGPT,Yes,Real College Essays,Human,466,NA
AI,0.998767018,AI,Yes,OriginalityAI,NA,Fake CS224N - GPT3,GPT3,569,Plain
Human,4.57E-15,Human,Yes,GPTZero,Yes,Real CS224N,Human,751,NA
AI,0.936735969,AI,Yes,GPTZero,NA,Fake College Essays - GPT3,GPT3,891,Plain
AI,0.999814928,AI,Yes,Quil,NA,Fake TOEFL - GPT4 - PE,GPT4,254,Enhance like native
Human,2.54E-25,Human,Yes,GPTZero,Yes,US 8th grade essay,Human,128,NA
AI,0.000927696,Human,No,Crossplag,NA,Fake TOEFL - GPT4 - PE,GPT4,239,Enhance like native
Human,0.795514108,AI,No,GPTZero,No,Real TOEFL,Human,293,NA
AI,0.000783801,Human,No,Quil,NA,Fake TOEFL - GPT4 - PE,GPT4,248,Enhance like native
Human,0.000204027,Human,Yes,Quil,Yes,US 8th grade essay,Human,107,NA
Human,0.018653972,Human,Yes,HFOpenAI,No,Real TOEFL,Human,490,NA
Human,0.012530988,Human,Yes,Crossplag,No,Real TOEFL,Human,450,NA
Human,0.195953503,Human,Yes,HFOpenAI,No,Real TOEFL,Human,259,NA
AI,0.875,AI,Yes,ZeroGPT,NA,Fake CS224N - GPT3,GPT3,494,Plain
Human,0.025629453,Human,Yes,Crossplag,Yes,US 8th grade essay,Human,413,NA
AI,0,Human,No,ZeroGPT,NA,Fake College Essays - GPT3 Prompt Engineered,GPT3,68,Elevate using literary
Human,0,Human,Yes,ZeroGPT,Yes,Real CS224N,Human,737,NA
AI,0,Human,No,ZeroGPT,NA,Fake College Essays - GPT3 Prompt Engineered,GPT3,1,Elevate using literary
AI,0.00016892,Human,No,Quil,NA,"Fake CS224N - GPT3, PE",GPT4,463,Elevate using technical
AI,6.31E-07,Human,No,Sapling,NA,Fake TOEFL - GPT4 - PE,GPT4,603,Enhance like native
Human,0,Human,Yes,ZeroGPT,Yes,US 8th grade essay,Human,190,NA
AI,1,AI,Yes,ZeroGPT,NA,Fake CS224N - GPT3,GPT3,627,Plain
Human,0.039848685,Human,Yes,Quil,Yes,US 8th grade essay,Human,132,NA
AI,0.999961559,AI,Yes,Sapling,NA,Fake CS224N - GPT3,GPT3,585,Plain
Human,4.00E-04,Human,Yes,OriginalityAI,Yes,US 8th grade essay,Human,98,NA
Human,0.000174378,Human,Yes,HFOpenAI,Yes,Real College Essays,Human,219,NA
AI,0.060741886,Human,No,Crossplag,NA,Fake CS224N - GPT3,GPT3,575,Plain
AI,0,Human,No,ZeroGPT,NA,"Fake CS224N - GPT3, PE",GPT4,503,Elevate using technical
AI,0.997663856,AI,Yes,Crossplag,NA,Fake CS224N - GPT3,GPT3,435,Plain
AI,0.898348033,AI,Yes,Quil,NA,Fake CS224N - GPT3,GPT3,684,Plain
Human,0.000172426,Human,Yes,Crossplag,Yes,US 8th grade essay,Human,125,NA
AI,0.999808609,AI,Yes,Quil,NA,US 8th grade essay - GPT simplify,GPT4,87,Simplify like non-native
Human,0,Human,Yes,ZeroGPT,Yes,Real CS224N,Human,772,NA
AI,0.999318957,AI,Yes,HFOpenAI,NA,US 8th grade essay - GPT simplify,GPT4,233,Simplify like non-native
AI,0.0193308,Human,No,Quil,NA,"Fake CS224N - GPT3, PE",GPT4,505,Elevate using technical
Human,9.05E-07,Human,Yes,Sapling,Yes,US 8th grade essay,Human,98,NA
Human,0,Human,Yes,ZeroGPT,Yes,Real CS224N,Human,868,NA
AI,0.000316089,Human,No,Crossplag,NA,Fake TOEFL - GPT4 - PE,GPT4,266,Enhance like native
AI,0.109476231,Human,No,Crossplag,NA,"Fake CS224N - GPT3, PE",GPT4,608,Elevate using technical
AI,0.000168153,Human,No,GPTZero,NA,Fake College Essays - GPT3 Prompt Engineered,GPT3,368,Elevate using literary
AI,0.000100059,Human,No,GPTZero,NA,Fake CS224N - GPT3,GPT3,619,Plain
AI,0,Human,No,ZeroGPT,NA,"Fake CS224N - GPT3, PE",GPT4,714,Elevate using technical
Human,0.683731437,AI,No,Crossplag,No,Real TOEFL,Human,301,NA
AI,0.000504949,Human,No,HFOpenAI,NA,US 8th grade essay - GPT simplify,GPT4,154,Simplify like non-native
AI,0.000100059,Human,No,GPTZero,NA,Fake CS224N - GPT3,GPT3,19,Plain
Human,2.12E-06,Human,Yes,GPTZero,Yes,Real CS224N,Human,828,NA
Human,0.003489487,Human,Yes,Sapling,Yes,Real College Essays,Human,49,NA
Human,0.000173452,Human,Yes,HFOpenAI,Yes,Real CS224N,Human,798,NA
AI,0.989699185,AI,Yes,OriginalityAI,NA,Fake CS224N - GPT3,GPT3,641,Plain
AI,0.006928627,Human,No,Sapling,NA,Fake CS224N - GPT3,GPT3,461,Plain
AI,0.000100059,Human,No,GPTZero,NA,"Fake CS224N - GPT3, PE",GPT4,613,Elevate using technical
Human,0.171265855,Human,Yes,Crossplag,Yes,Real CS224N,Human,870,NA
Human,0.000204303,Human,Yes,Crossplag,Yes,Real College Essays,Human,473,NA
AI,0.00045539,Human,No,GPTZero,NA,US 8th grade essay - GPT simplify,GPT4,131,Simplify like non-native
Human,0.625,AI,No,ZeroGPT,No,Real TOEFL,Human,343,NA
Human,0.008849729,Human,Yes,Sapling,No,Real TOEFL,Human,374,NA
AI,0.9999879,AI,Yes,Sapling,NA,Fake CS224N - GPT3,GPT3,676,Plain
Human,0.000228471,Human,Yes,HFOpenAI,Yes,Real CS224N,Human,797,NA
AI,0.990188181,AI,Yes,OriginalityAI,NA,Fake CS224N - GPT3,GPT3,615,Plain
AI,0.000805786,Human,No,HFOpenAI,NA,"Fake CS224N - GPT3, PE",GPT4,667,Elevate using technical
Human,0.000245085,Human,Yes,Crossplag,Yes,US 8th grade essay,Human,107,NA
AI,0.044411052,Human,No,OriginalityAI,NA,Fake CS224N - GPT3,GPT3,593,Plain
Human,0,Human,Yes,ZeroGPT,Yes,Real CS224N,Human,765,NA
Human,0.000170336,Human,Yes,Crossplag,Yes,Real College Essays,Human,347,NA
AI,0,Human,No,ZeroGPT,NA,Fake TOEFL - GPT4 - PE,GPT4,286,Enhance like native
AI,0,Human,No,ZeroGPT,NA,Fake TOEFL - GPT4 - PE,GPT4,244,Enhance like native
Human,0,Human,Yes,ZeroGPT,Yes,Real College Essays,Human,292,NA
AI,0.000185192,Human,No,Quil,NA,Fake TOEFL - GPT4 - PE,GPT4,894,Enhance like native
Human,0.077102222,Human,Yes,Crossplag,Yes,Real CS224N,Human,848,NA
AI,0.003651218,Human,No,Crossplag,NA,Fake TOEFL - GPT4 - PE,GPT4,404,Enhance like native
AI,0.023896039,Human,No,Quil,NA,Fake CS224N - GPT3,GPT3,630,Plain
AI,0.842504621,AI,Yes,HFOpenAI,NA,Fake TOEFL - GPT4 - PE,GPT4,297,Enhance like native
AI,0.64448899,AI,Yes,OriginalityAI,NA,"Fake CS224N - GPT3, PE",GPT4,679,Elevate using technical
AI,0.999734104,AI,Yes,Quil,NA,US 8th grade essay - GPT simplify,GPT4,153,Simplify like non-native
AI,0.000874711,Human,No,HFOpenAI,NA,Fake TOEFL - GPT4 - PE,GPT4,380,Enhance like native
AI,0.999999602,AI,Yes,Sapling,NA,Fake CS224N - GPT3,GPT3,629,Plain
AI,0,Human,No,ZeroGPT,NA,"Fake CS224N - GPT3, PE",GPT4,509,Elevate using technical
AI,0.931690475,AI,Yes,GPTZero,NA,Fake College Essays - GPT3,GPT3,72,Plain
AI,0.000100059,Human,No,GPTZero,NA,"Fake CS224N - GPT3, PE",GPT4,523,Elevate using technical
AI,0.303318441,Human,No,Crossplag,NA,"Fake CS224N - GPT3, PE",GPT4,511,Elevate using technical
Human,1,AI,No,ZeroGPT,No,Real TOEFL,Human,75,NA
Human,0.999690056,AI,No,Quil,No,Real TOEFL,Human,320,NA
AI,0.005582951,Human,No,HFOpenAI,NA,"Fake CS224N - GPT3, PE",GPT4,518,Elevate using technical
Human,0.649927986,AI,No,Sapling,Yes,US 8th grade essay,Human,145,NA
Human,0.002092004,Human,Yes,Quil,Yes,Real College Essays,Human,336,NA
AI,0.999876937,AI,Yes,Sapling,NA,Fake College Essays - GPT3,GPT3,532,Plain
Human,0.03552568,Human,Yes,HFOpenAI,No,Real TOEFL,Human,322,NA
AI,0.99415791,AI,Yes,HFOpenAI,NA,Fake College Essays - GPT3,GPT3,223,Plain
AI,0.000374617,Human,No,OriginalityAI,NA,"Fake CS224N - GPT3, PE",GPT4,553,Elevate using technical
AI,0.999813855,AI,Yes,Quil,NA,Fake CS224N - GPT3,GPT3,34,Plain
AI,0.9988,AI,Yes,OriginalityAI,NA,US 8th grade essay - GPT simplify,GPT4,226,Simplify like non-native
AI,0.57412082,AI,Yes,Quil,NA,Fake CS224N - GPT3,GPT3,385,Plain
AI,0.000316026,Human,No,OriginalityAI,NA,Fake TOEFL - GPT4 - PE,GPT4,279,Enhance like native
AI,0.000278175,Human,No,Quil,NA,Fake TOEFL - GPT4 - PE,GPT4,266,Enhance like native
Human,0.32102555,Human,Yes,Crossplag,No,Real TOEFL,Human,418,NA
Human,0.12110766,Human,Yes,OriginalityAI,No,Real TOEFL,Human,277,NA
Human,9.72E-15,Human,Yes,GPTZero,Yes,US 8th grade essay,Human,916,NA
Human,0,Human,Yes,ZeroGPT,Yes,Real CS224N,Human,874,NA
AI,0.999822915,AI,Yes,Quil,NA,Fake CS224N - GPT3,GPT3,8,Plain
AI,0.999820292,AI,Yes,HFOpenAI,NA,Fake CS224N - GPT3,GPT3,670,Plain
Human,0.000849522,Human,Yes,HFOpenAI,Yes,Real CS224N,Human,804,NA
AI,0.999274194,AI,Yes,HFOpenAI,NA,Fake College Essays - GPT3,GPT3,903,Plain
Human,0.000187576,Human,Yes,Quil,Yes,US 8th grade essay,Human,149,NA
Human,0.77280283,AI,No,Quil,No,Real TOEFL,Human,374,NA
Human,9.64E-14,Human,Yes,GPTZero,Yes,US 8th grade essay,Human,886,NA
Human,0.910342225,AI,No,GPTZero,No,Real TOEFL,Human,356,NA
AI,0.061378811,Human,No,Crossplag,NA,"Fake CS224N - GPT3, PE",GPT4,513,Elevate using technical
AI,0.010369718,Human,No,Quil,NA,US 8th grade essay - GPT simplify,GPT4,182,Simplify like non-native
AI,0.125,Human,No,ZeroGPT,NA,US 8th grade essay - GPT simplify,GPT4,92,Simplify like non-native
AI,0.000644362,Human,No,Sapling,NA,"Fake CS224N - GPT3, PE",GPT4,690,Elevate using technical
AI,5.59E-07,Human,No,Sapling,NA,Fake TOEFL - GPT4 - PE,GPT4,266,Enhance like native
Human,0.000285303,Human,Yes,HFOpenAI,Yes,Real CS224N,Human,769,NA
Human,0.000284724,Human,Yes,HFOpenAI,Yes,Real CS224N,Human,809,NA
AI,9.34E-06,Human,No,Sapling,NA,Fake CS224N - GPT3,GPT3,704,Plain
AI,0.999,AI,Yes,OriginalityAI,NA,US 8th grade essay - GPT simplify,GPT4,199,Simplify like non-native
AI,0.000618355,Human,No,Crossplag,NA,"Fake CS224N - GPT3, PE",GPT4,614,Elevate using technical
AI,0.42835924,Human,No,Crossplag,NA,US 8th grade essay - GPT simplify,GPT4,156,Simplify like non-native
AI,0.802826047,AI,Yes,OriginalityAI,NA,"Fake CS224N - GPT3, PE",GPT4,520,Elevate using technical
Human,0.999981184,AI,No,Sapling,No,Real TOEFL,Human,322,NA
AI,0.999999438,AI,Yes,Sapling,NA,Fake College Essays - GPT3,GPT3,487,Plain
Human,0.000183116,Human,Yes,HFOpenAI,Yes,US 8th grade essay,Human,175,NA
AI,0.714545228,AI,Yes,GPTZero,NA,US 8th grade essay - GPT simplify,GPT4,91,Simplify like non-native
AI,0.989727437,AI,Yes,Crossplag,NA,US 8th grade essay - GPT simplify,GPT4,399,Simplify like non-native
Human,7.95E-17,Human,Yes,GPTZero,Yes,US 8th grade essay,Human,173,NA
Human,0,Human,Yes,ZeroGPT,Yes,Real CS224N,Human,842,NA
AI,0.158174038,Human,No,Quil,NA,Fake CS224N - GPT3,GPT3,23,Plain
AI,0,Human,No,ZeroGPT,NA,"Fake CS224N - GPT3, PE",GPT4,609,Elevate using technical
AI,0.000169081,Human,No,HFOpenAI,NA,"Fake CS224N - GPT3, PE",GPT4,598,Elevate using technical
Human,0,Human,Yes,ZeroGPT,Yes,US 8th grade essay,Human,111,NA
AI,0.000240743,Human,No,Quil,NA,"Fake CS224N - GPT3, PE",GPT4,713,Elevate using technical
Human,0.1968413,Human,Yes,Quil,No,Real TOEFL,Human,910,NA
AI,0.000191629,Human,No,Quil,NA,"Fake CS224N - GPT3, PE",GPT4,702,Elevate using technical
AI,0,Human,No,ZeroGPT,NA,"Fake CS224N - GPT3, PE",GPT4,694,Elevate using technical
Human,1.18E-17,Human,Yes,GPTZero,Yes,US 8th grade essay,Human,82,NA
AI,0.001465503,Human,No,HFOpenAI,NA,"Fake CS224N - GPT3, PE",GPT4,481,Elevate using technical
AI,0.999828219,AI,Yes,Quil,NA,Fake CS224N - GPT3,GPT3,574,Plain
Human,0.000298043,Human,Yes,Crossplag,Yes,Real CS224N,Human,774,NA
AI,0.208361462,Human,No,OriginalityAI,NA,"Fake CS224N - GPT3, PE",GPT4,624,Elevate using technical
Human,0.000263852,Human,Yes,HFOpenAI,Yes,Real CS224N,Human,847,NA
AI,0.000173271,Human,No,Quil,NA,Fake TOEFL - GPT4 - PE,GPT4,401,Enhance like native
Human,0.822917505,AI,No,GPTZero,No,Real TOEFL,Human,242,NA
AI,0,Human,No,ZeroGPT,NA,Fake TOEFL - GPT4 - PE,GPT4,287,Enhance like native
AI,0.000210063,Human,No,Crossplag,NA,"Fake CS224N - GPT3, PE",GPT4,465,Elevate using technical
Human,0.000177801,Human,Yes,Quil,Yes,Real College Essays,Human,549,NA
Human,6.60E-05,Human,Yes,OriginalityAI,Yes,Real CS224N,Human,836,NA
Human,0,Human,Yes,ZeroGPT,Yes,Real CS224N,Human,811,NA
AI,0.944892019,AI,Yes,GPTZero,NA,Fake College Essays - GPT3,GPT3,315,Plain
Human,0.125,Human,Yes,ZeroGPT,Yes,Real College Essays,Human,347,NA
Human,0.000125618,Human,Yes,Sapling,Yes,US 8th grade essay,Human,175,NA
Human,0.000228584,Human,Yes,Quil,Yes,Real College Essays,Human,407,NA
AI,0,Human,No,ZeroGPT,NA,Fake TOEFL - GPT4 - PE,GPT4,379,Enhance like native
Human,4.00E-04,Human,Yes,OriginalityAI,Yes,US 8th grade essay,Human,99,NA
AI,0,Human,No,ZeroGPT,NA,"Fake CS224N - GPT3, PE",GPT4,556,Elevate using technical
AI,5.26E-07,Human,No,Sapling,NA,"Fake CS224N - GPT3, PE",GPT4,560,Elevate using technical
AI,0.714545228,AI,Yes,GPTZero,NA,Fake TOEFL - GPT4 - PE,GPT4,372,Enhance like native
AI,0.121589184,Human,No,Quil,NA,US 8th grade essay - GPT simplify,GPT4,197,Simplify like non-native
Human,0.005566234,Human,Yes,Crossplag,Yes,Real CS224N,Human,849,NA
Human,1.47E-05,Human,Yes,GPTZero,Yes,Real CS224N,Human,849,NA
AI,0.900023467,AI,Yes,GPTZero,NA,US 8th grade essay - GPT simplify,GPT4,427,Simplify like non-native
AI,0.058005907,Human,No,HFOpenAI,NA,US 8th grade essay - GPT simplify,GPT4,109,Simplify like non-native
Human,0.405334711,Human,Yes,HFOpenAI,No,Real TOEFL,Human,400,NA
Human,0.184578583,Human,Yes,HFOpenAI,No,Real TOEFL,Human,300,NA
Human,0.000230372,Human,Yes,Quil,Yes,US 8th grade essay,Human,101,NA
AI,0.023024179,Human,No,Crossplag,NA,US 8th grade essay - GPT simplify,GPT4,81,Simplify like non-native
AI,0.9999,AI,Yes,OriginalityAI,NA,US 8th grade essay - GPT simplify,GPT4,126,Simplify like non-native
AI,0.992,AI,Yes,OriginalityAI,NA,US 8th grade essay - GPT simplify,GPT4,155,Simplify like non-native
AI,7.23E-07,Human,No,Sapling,NA,Fake TOEFL - GPT4 - PE,GPT4,433,Enhance like native
AI,0.013701278,Human,No,GPTZero,NA,"Fake CS224N - GPT3, PE",GPT4,696,Elevate using technical
Human,0.625,AI,No,ZeroGPT,No,Real TOEFL,Human,277,NA
AI,0,Human,No,ZeroGPT,NA,"Fake CS224N - GPT3, PE",GPT4,650,Elevate using technical
AI,0.714545228,AI,Yes,GPTZero,NA,US 8th grade essay - GPT simplify,GPT4,236,Simplify like non-native
AI,0.000656477,Human,No,GPTZero,NA,Fake TOEFL - GPT4 - PE,GPT4,213,Enhance like native
AI,0,Human,No,ZeroGPT,NA,"Fake CS224N - GPT3, PE",GPT4,677,Elevate using technical
Human,0.000210838,Human,Yes,HFOpenAI,Yes,US 8th grade essay,Human,143,NA
AI,0.000161222,Human,No,OriginalityAI,NA,Fake College Essays - GPT3 Prompt Engineered,GPT3,507,Elevate using literary
AI,0.000175176,Human,No,Crossplag,NA,US 8th grade essay - GPT simplify,GPT4,159,Simplify like non-native
AI,0,Human,No,ZeroGPT,NA,Fake TOEFL - GPT4 - PE,GPT4,476,Enhance like native
AI,0,Human,No,ZeroGPT,NA,Fake TOEFL - GPT4 - PE,GPT4,206,Enhance like native
Human,0.108258091,Human,Yes,HFOpenAI,Yes,Real CS224N,Human,866,NA
Human,0.004070818,Human,Yes,Quil,Yes,US 8th grade essay,Human,448,NA
Human,0.00018322,Human,Yes,Crossplag,Yes,US 8th grade essay,Human,108,NA
AI,0.873919129,AI,Yes,OriginalityAI,NA,Fake CS224N - GPT3,GPT3,691,Plain
Human,0.299880713,Human,Yes,HFOpenAI,Yes,Real CS224N,Human,802,NA
AI,0,Human,No,ZeroGPT,NA,Fake CS224N - GPT3,GPT3,617,Plain
AI,0,Human,No,ZeroGPT,NA,Fake TOEFL - GPT4 - PE,GPT4,303,Enhance like native
AI,0.001314313,Human,No,Sapling,NA,Fake TOEFL - GPT4 - PE,GPT4,271,Enhance like native
AI,1.95E-06,Human,No,Sapling,NA,Fake TOEFL - GPT4 - PE,GPT4,268,Enhance like native
AI,0.999432385,AI,Yes,HFOpenAI,NA,Fake CS224N - GPT3,GPT3,689,Plain
AI,0.000656477,Human,No,GPTZero,NA,"Fake CS224N - GPT3, PE",GPT4,705,Elevate using technical
Human,0.941551149,AI,No,HFOpenAI,No,Real TOEFL,Human,320,NA
AI,0.000173271,Human,No,Quil,NA,Fake College Essays - GPT3 Prompt Engineered,GPT3,203,Elevate using literary
Human,0.014373109,Human,Yes,GPTZero,No,Real TOEFL,Human,453,NA
AI,0.998122036,AI,Yes,Crossplag,NA,US 8th grade essay - GPT simplify,GPT4,163,Simplify like non-native
AI,0.000191358,Human,No,Crossplag,NA,Fake College Essays - GPT3,GPT3,423,Plain
Human,0.988066196,AI,No,OriginalityAI,No,Real TOEFL,Human,264,NA
Human,0.20420754,Human,Yes,Quil,Yes,US 8th grade essay,Human,135,NA
AI,1.47E-05,Human,No,GPTZero,NA,"Fake CS224N - GPT3, PE",GPT4,443,Elevate using technical
AI,0.146522075,Human,No,Crossplag,NA,Fake CS224N - GPT3,GPT3,605,Plain
Human,0.000185065,Human,Yes,HFOpenAI,Yes,Real CS224N,Human,756,NA
Human,0.00030148,Human,Yes,Quil,Yes,Real College Essays,Human,289,NA
AI,0.999997823,AI,Yes,Sapling,NA,US 8th grade essay - GPT simplify,GPT4,85,Simplify like non-native
Human,0.002021021,Human,Yes,OriginalityAI,Yes,Real CS224N,Human,847,NA
AI,0.999743378,AI,Yes,Sapling,NA,Fake CS224N - GPT3,GPT3,617,Plain
AI,0.151445547,Human,No,GPTZero,NA,Fake TOEFL - GPT4 - PE,GPT4,363,Enhance like native
AI,0.887165174,AI,Yes,GPTZero,NA,Fake College Essays - GPT3,GPT3,903,Plain
